date,tank,community,adj_eth_area,dispersal,wattage,metacommunity,treatment_rep,temp_mean,temp_max,temp_sd,temp_min,degree_hrs,bluegreen,chl_a_fluoro,cryptophyta,diatoms,green_algae,yellow_substances,experiment,inc.start.time,inc.stop.time,light.start.lux,inc_meanT,inc_maxT,inc_minT,week,nitrate,phosphate,ammonium,total_n,n_to_p,mean_chla,sd_chla,NPP,R,GPP,net_troph,total_adj_eth_area,total_chla,mass_specific_NPP
2018-08-13,7,sed,49.60536667262,none,100,2,1,22.250486111111112,25.39,1.9164883861039919,19.65,76897.68000000001,1.03,20.36,0.06,0,19.26,1.38,TRUE,11:22:00,13:28:00,770,22.064166666666665,22.95,21.19,2,0,0.6377575631619239,0.8743472039556359,0.8743472039556359,1.3709711251729098,NA,NA,1.08,-1.0299999999999994,0.05000000000000071,autotrophic,61.56840001786,24.22,0.04459124690338564
2018-08-15,41,peri,2.24776667262,none,0,11,4,22.83361111111111,25.78,1.9171462661335483,20.25,78912.95999999999,0.45,15.22,0.47,0.31,14,1.17,TRUE,12:57:00,14:59:00,1140,24.10333333333333,24.79,23.29,2,0,0.8547434108526664,0.5332155492719866,0.5332155492719866,0.623831131660982,27.619999999999997,1.47078210486802,1.3699999999999992,-1.3399999999999999,0.02999999999999936,autotrophic,15.72460001786,34.94499999999999,0.0392044641579625
2018-08-19,36,sed,5.09586667262,none,200,9,3,22.063194444444445,23.64,0.9201418656033715,20.76,76250.4,NA,NA,NA,NA,NA,NA,TRUE,11:22:00,13:37:00,445,21.743846153846153,22.26,21.23,2,0,0,0,0,NaN,NA,NA,1.540000000000001,-1.33,0.21000000000000085,autotrophic,8.81080001786,54.625,0.028192219679633885
2018-07-18,5,peri,1.4525666726200002,none,200,2,1,26.889722222222222,30.8,2.25214457063821,23.72,92930.88,0.68,21.5,0.47,0,20.35,1.71,TRUE,10:18:00,13:28:00,14994,25.4535,27.45,24.06,1,0.6527040527628684,1.081137384775883,0.3824887398797091,1.0351927926425775,0.957503465535206,19.305,0.03535533905932537,NA,NA,NA,NA,11.845300017860001,41.465,NA
2018-07-16,42,peri,3.03816667262,none,100,11,4,24.24013888888889,28.57,2.7334859493182764,20.2,83773.92,0,13.91,0.66,5.88,7.37,1.54,TRUE,12:09:00,14:39:00,1673,24.582666666666668,26.17,22.82,1,1.1281090891507124,0,0.5481618755507263,1.6762709647014387,Inf,37.120000000000005,0.18384776310850096,NA,NA,NA,NA,14.98240001786,47.575,NA
2018-07-16,13,sed,25.511666672620002,none,300,4,2,26.29,30.8,2.854292804283998,22.01,90858.24,0.98,22.73,0.08,0,21.67,1.25,TRUE,15:52:00,18:06:00,1566,30.675384615384615,30.8,30.46,1,0,0.7058482246425388,1.2856651727885744,1.2856651727885744,1.821447058876816,NA,NA,NA,NA,NA,NA,35.44830001786,72.445,NA
2018-07-16,35,peri,2.90536667262,none,300,9,3,26.368055555555557,30.84,2.7483572404924943,22.35,91128,0,17.89,1.25,0.7,15.93,1.86,TRUE,13:17:00,15:20:00,1670,28.743846153846153,29.81,27.37,1,2.9055972044331684,0,0.6570327932773945,3.562629997710563,Inf,24.76,NA,NA,NA,NA,NA,15.47610001786,33.35,NA
2018-07-16,33,h2o,3.1335666726199998,none,0,9,3,23.724444444444444,28.31,2.875545743952498,19.69,81991.68000000001,0,11,0.59,5.78,4.63,1.65,TRUE,14:34:00,16:40:00,1879,27.027142857142856,28.01,25.69,1,2.86689642544152,0,0.5528953937127552,3.419791819154275,Inf,3.495,0.007071067811865324,NA,NA,NA,NA,27.299500017859998,28.040000000000003,NA
2018-07-16,6,sed,12.79476667262,none,300,2,1,26.501041666666666,30.84,2.7964594795257405,22.22,91587.6,0.49,10.65,0.52,0,9.63,1.19,TRUE,16:55:00,19:04:00,NA,30.416153846153847,30.84,30.07,1,1.3122487533813367,0,0.4866261394443484,1.798874892825685,Inf,NA,NA,NA,NA,NA,NA,22.21850001786,26.44,NA
2018-07-16,6,h2o,4.8901666726199995,none,300,2,1,26.501041666666666,30.84,2.7964594795257405,22.22,91587.6,0.49,10.65,0.52,0,9.63,1.19,TRUE,16:55:00,19:04:00,NA,30.416153846153847,30.84,30.07,1,1.3122487533813367,0,0.4866261394443484,1.798874892825685,Inf,5.324999999999999,0.03535533905932725,NA,NA,NA,NA,22.21850001786,26.44,NA
2018-07-14,16,peri,1.9867666726200002,none,100,4,2,22.388402777777777,26.94,2.780703403287587,18.36,77374.31999999999,NA,NA,NA,NA,NA,NA,TRUE,18:13:00,20:18:00,1078,25.966666666666665,26.34,25.44,1,0.22017922217020555,0,0.5008266939304357,0.7210059161006412,Inf,26.71,0.5091168824543134,NA,NA,NA,NA,14.45200001786,35.935,NA
2018-07-18,8,h2o,5.14496667262,none,0,2,1,25.47513888888889,29.56,2.4237447147159368,22.09,88042.08,0,19.46,1,0,18.46,1.61,TRUE,11:24:00,14:26:00,100995,25.588333333333335,27.67,23.68,1,0,1.177340349040529,0.38722225804173827,0.38722225804173827,0.3288957677848247,7.885,0.0212132034355966,NA,NA,NA,NA,144.6216333631,49.035,NA
2018-07-14,15,peri,2.6547666726199997,none,200,4,2,23.27027777777778,27.88,2.8953463854141344,18.92,80422.08,NA,NA,NA,NA,NA,NA,TRUE,17:30:00,19:42:00,1040,27.43076923076923,27.88,26.68,1,1.6078957092096529,0,0.4913596576063776,2.0992553668160303,Inf,25.935,0.049497474683058526,NA,NA,NA,NA,22.772900017860003,37.18,NA
2018-07-16,7,peri,4.86316667262,none,100,2,1,25.635,30.2,2.9954032382035916,21.1,88594.56,0.17,9.76,0.76,0,8.83,1.3,TRUE,16:35:00,18:39:00,1265,30.031666666666666,30.2,29.64,1,0.17963111613468122,0,0.6475657569533367,0.8271968730880179,Inf,31.125,0.06363961030679169,NA,NA,NA,NA,38.15700001786,37.855000000000004,NA
2018-07-16,43,h2o,3.7242666726199998,none,300,11,4,26.40826388888889,30.67,2.6256583136854132,22.48,91266.95999999999,0.47,6.34,0.6,0,5.28,1.36,TRUE,11:48:00,13:53:00,1736,26.361538461538462,27.97,24.62,1,1.8365357321573073,0,0.5150272484165229,2.35156298057383,Inf,8.82,0.05656854249492385,NA,NA,NA,NA,17.287500017859998,60.83,NA
2018-07-16,33,sed,21.00346667262,none,0,9,3,23.724444444444444,28.31,2.875545743952498,19.69,81991.68000000001,0,11,0.59,5.78,4.63,1.65,TRUE,14:34:00,16:40:00,1879,27.027142857142856,28.01,25.69,1,2.86689642544152,0,0.5528953937127552,3.419791819154275,Inf,NA,NA,NA,NA,NA,NA,27.299500017859998,28.040000000000003,NA
2018-07-16,7,sed,28.59486667262,none,100,2,1,25.635,30.2,2.9954032382035916,21.1,88594.56,0.17,9.76,0.76,0,8.83,1.3,TRUE,16:35:00,18:39:00,1265,30.031666666666666,30.2,29.64,1,0.17963111613468122,0,0.6475657569533367,0.8271968730880179,Inf,NA,NA,NA,NA,NA,NA,38.15700001786,37.855000000000004,NA
2018-07-18,15,peri,2.2709666726199997,none,200,4,2,26.73986111111111,30.37,2.187791614484147,23.68,92412.95999999999,1.32,15.82,0.26,0,14.24,1.72,TRUE,16:07:00,18:13:00,21871,30.213846153846152,30.37,29.9,1,0.21511070891576484,0.3280089727722776,0,0.21511070891576484,0.6558073917846964,32.04,0.8626702730475871,NA,NA,NA,NA,NA,52.135,NA
2018-07-18,15,h2o,NA,none,200,4,2,26.73986111111111,30.37,2.187791614484147,23.68,92412.95999999999,1.32,15.82,0.26,0,14.24,1.72,TRUE,16:07:00,18:13:00,21871,30.213846153846152,30.37,29.9,1,0.21511070891576484,0.3280089727722776,0,0.21511070891576484,0.6558073917846964,20.095,0.06363961030678918,NA,NA,NA,NA,NA,52.135,NA
2018-07-18,6,h2o,1.89266667262,none,300,2,1,27.32125,30.71,1.9987709072978173,24.45,94422.24,0.63,12.19,0.63,0,10.93,1.4,TRUE,10:47:00,14:10:00,10159,26.78952380952381,28.78,25.09,1,0.24045327518796789,0,0.6286316843052203,0.8690849594931882,Inf,6.855,0.03535533905932725,NA,NA,NA,NA,12.27670001786,130.38,NA
2018-07-18,43,peri,2.1442666726199997,none,300,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.37520001786,2.495,NA
2018-07-18,41,sed,16.49986667262,none,0,11,4,24.999375,28.95,2.394329028090175,21.83,86397.84,0.99,17.15,0,3.86,12.3,1.04,TRUE,11:43:00,14:30:00,16898,25.458823529411763,27.15,23.59,1,0,0.3380086487728414,0,0,0,NA,NA,NA,NA,NA,NA,20.60030001786,32.894999999999996,NA
2018-07-16,44,sed,14.15856667262,none,200,11,4,25.509166666666665,29.98,2.7792569565927567,21.28,88159.68000000001,0,9.63,1.53,0.89,7.2,1.57,TRUE,11:23:00,13:25:00,1653,24.623333333333335,26.17,23.12,1,0.22524773542464627,0,0.41562336701391245,0.6408711024385587,Inf,NA,NA,NA,NA,NA,NA,20.430700017859998,46.599999999999994,NA
2018-07-18,8,sed,121.83496667262,none,0,2,1,25.47513888888889,29.56,2.4237447147159368,22.09,88042.08,0,19.46,1,0,18.46,1.61,TRUE,11:24:00,14:26:00,100995,25.588333333333335,27.67,23.68,1,0,1.177340349040529,0.38722225804173827,0.38722225804173827,0.3288957677848247,NA,NA,NA,NA,NA,NA,144.6216333631,49.035,NA
2018-07-16,16,peri,7.96156667262,none,100,4,2,24.579444444444444,29.08,2.8328803148052124,20.46,84946.56,0,9.02,0.72,1.42,6.88,1.41,TRUE,14:53:00,17:00:00,1736,28.403076923076924,29,27.45,1,0.18469962938912177,0,0.524494284740581,0.7091939141297028,Inf,40.129999999999995,8.442223245883358,NA,NA,NA,NA,24.38430001786,49.504999999999995,NA
2018-07-18,6,sed,8.63076667262,none,300,2,1,27.32125,30.71,1.9987709072978173,24.45,94422.24,0.63,12.19,0.63,0,10.93,1.4,TRUE,10:47:00,14:10:00,10159,26.78952380952381,28.78,25.09,1,0.24045327518796789,0,0.6286316843052203,0.8690849594931882,Inf,NA,NA,NA,NA,NA,NA,12.27670001786,130.38,NA
2018-07-18,14,sed,15.32606667262,none,0,4,2,25.030277777777776,29.17,2.4474776353312757,21.7,86504.64,0.75,8.42,0,1.9,5.77,0.97,TRUE,15:50:00,17:54:00,24789,29.015833333333333,29.17,28.65,1,0.24045327518796789,0,0.4676920667962323,0.7081453419842002,Inf,NA,NA,NA,NA,NA,NA,17.00200001786,52.445,NA
2018-07-18,36,sed,4.65926667262,none,200,9,3,26.688194444444445,30.41,2.1068176554357123,23.76,92234.4,0.3,19.22,0.26,0.3,18.36,1.34,TRUE,15:03:00,17:05:00,29915,29.749166666666667,30.24,29.13,1,0,0.7102196344601888,0.4676920667962323,0.4676920667962323,0.6585175121942488,NA,NA,NA,NA,NA,NA,6.914100017860001,38.915000000000006,NA
2018-07-18,5,sed,8.68536667262,none,200,2,1,26.889722222222222,30.8,2.25214457063821,23.72,92930.88,0.68,21.5,0.47,0,20.35,1.71,TRUE,10:18:00,13:28:00,14994,25.4535,27.45,24.06,1,0.6527040527628684,1.081137384775883,0.3824887398797091,1.0351927926425775,0.957503465535206,NA,NA,NA,NA,NA,NA,11.845300017860001,41.465,NA
2018-07-18,44,h2o,1.9770666726200001,none,200,11,4,27.07347222222222,30.97,2.257895027955232,23.94,93565.92,1.4,7.39,0.17,0,5.83,1.46,TRUE,13:00:00,15:13:00,24978,28.84307692307692,29.9,27.75,1,0,0.3216908597077131,0.4676920667962323,0.4676920667962323,1.4538556277948813,6.825,0.007071067811865324,NA,NA,NA,NA,42.623900017859995,91.19000000000001,NA
2018-07-18,16,h2o,1.03296667262,none,100,4,2,25.857569444444444,29.73,2.2756203324020565,22.73,89363.76,0.49,9.75,0.56,0.79,7.9,1.68,TRUE,16:28:00,18:31:00,16615,29.353846153846153,29.73,28.91,1,0.5093259562739259,0.7188264670021085,0.5102937302544938,1.0196196865284195,1.4184503956577723,9.239999999999998,0.05656854249492385,NA,NA,NA,NA,9.863200017859999,9.239999999999998,NA
2018-07-18,8,sed,13.50056667262,none,0,2,1,25.47513888888889,29.56,2.4237447147159368,22.09,88042.08,0,19.46,1,0,18.46,1.61,TRUE,11:24:00,14:26:00,100995,25.588333333333335,27.67,23.68,1,0,1.177340349040529,0.38722225804173827,0.38722225804173827,0.3288957677848247,NA,NA,NA,NA,NA,NA,144.6216333631,49.035,NA
2018-07-16,16,h2o,5.737366672619999,none,100,4,2,24.579444444444444,29.08,2.8328803148052124,20.46,84946.56,0,9.02,0.72,1.42,6.88,1.41,TRUE,14:53:00,17:00:00,1736,28.403076923076924,29,27.45,1,0.18469962938912177,0,0.524494284740581,0.7091939141297028,Inf,9.375,0.02121320343559723,NA,NA,NA,NA,24.38430001786,49.504999999999995,NA
2018-07-16,16,sed,10.68536667262,none,100,4,2,24.579444444444444,29.08,2.8328803148052124,20.46,84946.56,0,9.02,0.72,1.42,6.88,1.41,TRUE,14:53:00,17:00:00,1736,28.403076923076924,29,27.45,1,0.18469962938912177,0,0.524494284740581,0.7091939141297028,Inf,NA,NA,NA,NA,NA,NA,24.38430001786,49.504999999999995,NA
2018-07-16,15,h2o,4.8863666726199995,none,200,4,2,25.70861111111111,30.11,2.8508711982421424,21.4,88848.95999999999,0,15.59,1.04,0.98,13.57,1.61,TRUE,15:16:00,17:26:00,1680,29.683846153846154,30.11,29.08,1,0,0.6792198329093662,0.5718294663608716,0.5718294663608716,0.8418915918746082,5.625,0.021213203435595972,NA,NA,NA,NA,20.50940001786,27.884999999999998,NA
2018-07-14,14,h2o,2.0651666726199998,none,0,4,2,21.991805555555555,26.81,2.9655138242212318,17.72,76003.68000000001,NA,NA,NA,NA,NA,NA,TRUE,16:42:00,18:58:00,1397,26.52846153846154,26.81,25.91,1,0,0,0.3493541127455057,0.3493541127455057,Inf,3.19,0.05656854249492385,NA,NA,NA,NA,16.84550001786,69.565,NA
2018-07-18,44,peri,2.41976667262,none,200,11,4,27.07347222222222,30.97,2.257895027955232,23.94,93565.92,1.4,7.39,0.17,0,5.83,1.46,TRUE,13:00:00,15:13:00,24978,28.84307692307692,29.9,27.75,1,0,0.3216908597077131,0.4676920667962323,0.4676920667962323,1.4538556277948813,84.36500000000001,1.4495689014324205,NA,NA,NA,NA,42.623900017859995,91.19000000000001,NA
2018-07-18,34,peri,NA,none,100,9,3,25.962152777777778,29.51,2.169113499819022,22.95,89725.20000000001,0.43,14.3,0.43,0.33,13.1,1.38,TRUE,14:15:00,16:20:00,46935,28.592307692307692,29.38,27.63,1,0,0,0.44402447598608696,0.44402447598608696,Inf,39.305,0.36062445840514284,NA,NA,NA,NA,NA,50.135,NA
2018-07-16,43,sed,10.20196667262,none,300,11,4,26.40826388888889,30.67,2.6256583136854132,22.48,91266.95999999999,0.47,6.34,0.6,0,5.28,1.36,TRUE,11:48:00,13:53:00,1736,26.361538461538462,27.97,24.62,1,1.8365357321573073,0,0.5150272484165229,2.35156298057383,Inf,NA,NA,NA,NA,NA,NA,17.287500017859998,60.83,NA
2018-07-16,15,sed,10.98826667262,none,200,4,2,25.70861111111111,30.11,2.8508711982421424,21.4,88848.95999999999,0,15.59,1.04,0.98,13.57,1.61,TRUE,15:16:00,17:26:00,1680,29.683846153846154,30.11,29.08,1,0,0.6792198329093662,0.5718294663608716,0.5718294663608716,0.8418915918746082,NA,NA,NA,NA,NA,NA,20.50940001786,27.884999999999998,NA
2018-07-16,36,sed,14.11856667262,none,200,9,3,25.32638888888889,29.64,2.6755938132127337,21.45,87528,0.21,15.03,0.5,0,14.33,1.5,TRUE,12:55:00,14:57:00,1914,26.6675,27.97,25.27,1,3.695976313912716,0,0.4913596576063776,4.187335971519094,Inf,NA,NA,NA,NA,NA,NA,19.77870001786,40.345000000000006,NA
2018-07-18,35,peri,1.27076667262,none,300,9,3,27.757708333333333,31.44,2.1377717694159704,24.79,95930.64,0.05,18.1,1.09,0,16.97,1.83,TRUE,14:40:00,14:47:00,NA,30.148333333333333,30.54,29.73,1,0.311412460750136,0.9233827554189482,0.41562336701391245,0.7270358277640485,0.7873612794882496,27.060000000000002,1.6546298679765212,NA,NA,NA,NA,7.76850001786,44.09,NA
2018-07-18,36,peri,1.0271666726200002,none,200,9,3,26.688194444444445,30.41,2.1068176554357123,23.76,92234.4,0.3,19.22,0.26,0.3,18.36,1.34,TRUE,15:03:00,17:05:00,29915,29.749166666666667,30.24,29.13,1,0,0.7102196344601888,0.4676920667962323,0.4676920667962323,0.6585175121942488,25.495,0.049497474683058526,NA,NA,NA,NA,6.914100017860001,38.915000000000006,NA
2018-07-14,7,peri,2.1137666726199997,none,100,2,1,23.272083333333335,28.01,3.036581136739145,18.79,80428.31999999999,NA,NA,NA,NA,NA,NA,TRUE,14:59:00,17:08:00,2044,27.46,27.97,26.68,1,0,0,0.4298239214999997,0.4298239214999997,Inf,160.785,185.9902966554976,NA,NA,NA,NA,8.56630001786,167.945,NA
2018-07-16,44,h2o,3.17936667262,none,200,11,4,25.509166666666665,29.98,2.7792569565927567,21.28,88159.68000000001,0,9.63,1.53,0.89,7.2,1.57,TRUE,11:23:00,13:25:00,1653,24.623333333333335,26.17,23.12,1,0.22524773542464627,0,0.41562336701391245,0.6408711024385587,Inf,10.875,0.10606601717798111,NA,NA,NA,NA,20.430700017859998,46.599999999999994,NA
2018-07-14,14,sed,12.09016667262,none,0,4,2,21.991805555555555,26.81,2.9655138242212318,17.72,76003.68000000001,NA,NA,NA,NA,NA,NA,TRUE,16:42:00,18:58:00,1397,26.52846153846154,26.81,25.91,1,0,0,0.3493541127455057,0.3493541127455057,Inf,NA,NA,NA,NA,NA,NA,16.84550001786,69.565,NA
2018-07-14,13,h2o,2.69176667262,none,300,4,2,23.553333333333335,28.18,2.861921942121623,19.26,81400.31999999999,NA,NA,NA,NA,NA,NA,TRUE,16:05:00,18:17:00,1679,28.064615384615387,28.18,27.71,1,0,0,0,0,NaN,38.465,42.05164027716398,NA,NA,NA,NA,31.314400017860002,75.885,NA
2018-07-16,42,sed,8.74956667262,none,100,11,4,24.24013888888889,28.57,2.7334859493182764,20.2,83773.92,0,13.91,0.66,5.88,7.37,1.54,TRUE,12:09:00,14:39:00,1673,24.582666666666668,26.17,22.82,1,1.1281090891507124,0,0.5481618755507263,1.6762709647014387,Inf,NA,NA,NA,NA,NA,NA,14.98240001786,47.575,NA
2018-07-14,15,sed,18.185166672620003,none,200,4,2,23.27027777777778,27.88,2.8953463854141344,18.92,80422.08,NA,NA,NA,NA,NA,NA,TRUE,17:30:00,19:42:00,1040,27.43076923076923,27.88,26.68,1,1.6078957092096529,0,0.4913596576063776,2.0992553668160303,Inf,NA,NA,NA,NA,NA,NA,22.772900017860003,37.18,NA
2018-07-16,7,h2o,4.69896667262,none,100,2,1,25.635,30.2,2.9954032382035916,21.1,88594.56,0.17,9.76,0.76,0,8.83,1.3,TRUE,16:35:00,18:39:00,1265,30.031666666666666,30.2,29.64,1,0.17963111613468122,0,0.6475657569533367,0.8271968730880179,Inf,6.73,0,NA,NA,NA,NA,38.15700001786,37.855000000000004,NA
2018-07-18,7,peri,2.00596667262,none,100,2,1,26.14576388888889,29.73,2.158490660131676,23.12,90359.76000000001,0.29,9.04,1.07,0,7.68,1.32,TRUE,11:03:00,14:15:00,19276,25.79263157894737,27.67,23.94,1,0,0.36656477963681605,0.4298239214999997,0.4298239214999997,1.172572885823508,65.985,0.6717514421272122,NA,NA,NA,NA,10.43410001786,69.94,NA
2018-07-16,6,peri,4.53356667262,none,300,2,1,26.501041666666666,30.84,2.7964594795257405,22.22,91587.6,0.49,10.65,0.52,0,9.63,1.19,TRUE,16:55:00,19:04:00,NA,30.416153846153847,30.84,30.07,1,1.3122487533813367,0,0.4866261394443484,1.798874892825685,Inf,21.115000000000002,0.21920310216782884,NA,NA,NA,NA,22.21850001786,26.44,NA
2018-07-16,44,peri,3.09276667262,none,200,11,4,25.509166666666665,29.98,2.7792569565927567,21.28,88159.68000000001,0,9.63,1.53,0.89,7.2,1.57,TRUE,11:23:00,13:25:00,1653,24.623333333333335,26.17,23.12,1,0.22524773542464627,0,0.41562336701391245,0.6408711024385587,Inf,35.724999999999994,0.36062445840513785,NA,NA,NA,NA,20.430700017859998,46.599999999999994,NA
2018-07-18,33,peri,0.9537666726199999,none,0,9,3,25.059166666666666,29.17,2.3959422281931513,21.88,86604.48,0,4.72,0.68,0.77,3.27,1.52,TRUE,13:56:00,15:59:00,47030,27.41,28.44,26.38,1,0.2936726643595938,0,0,0.2936726643595938,Inf,12.98,0.8061017305526645,NA,NA,NA,NA,10.077900017860001,18.509999999999998,NA
2018-07-16,14,h2o,NA,none,0,4,2,23.9175,28.78,3.043455548931458,19.56,82658.88,0,8.16,0.81,0,7.35,1.26,TRUE,15:34:00,18:06:00,NA,28.505333333333333,28.78,27.84,1,0,0,0.4061563306898544,0.4061563306898544,Inf,2.755,0.26162950903902266,NA,NA,NA,NA,NA,31.724999999999998,NA
2018-07-16,42,h2o,3.19466667262,none,100,11,4,24.24013888888889,28.57,2.7334859493182764,20.2,83773.92,0,13.91,0.66,5.88,7.37,1.54,TRUE,12:09:00,14:39:00,1673,24.582666666666668,26.17,22.82,1,1.1281090891507124,0,0.5481618755507263,1.6762709647014387,Inf,10.455,0.06363961030678918,NA,NA,NA,NA,14.98240001786,47.575,NA
2018-07-18,33,sed,8.11086667262,none,0,9,3,25.059166666666666,29.17,2.3959422281931513,21.88,86604.48,0,4.72,0.68,0.77,3.27,1.52,TRUE,13:56:00,15:59:00,47030,27.41,28.44,26.38,1,0.2936726643595938,0,0,0.2936726643595938,Inf,NA,NA,NA,NA,NA,NA,10.077900017860001,18.509999999999998,NA
NA,13,sed,16.108966672620003,none,300,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.108966672620003,0,NA
2018-07-18,44,sed,38.22706667262,none,200,11,4,27.07347222222222,30.97,2.257895027955232,23.94,93565.92,1.4,7.39,0.17,0,5.83,1.46,TRUE,13:00:00,15:13:00,24978,28.84307692307692,29.9,27.75,1,0,0.3216908597077131,0.4676920667962323,0.4676920667962323,1.4538556277948813,NA,NA,NA,NA,NA,NA,42.623900017859995,91.19000000000001,NA
2018-07-16,35,h2o,3.52296667262,none,300,9,3,26.368055555555557,30.84,2.7483572404924943,22.35,91128,0,17.89,1.25,0.7,15.93,1.86,TRUE,13:17:00,15:20:00,1670,28.743846153846153,29.81,27.37,1,2.9055972044331684,0,0.6570327932773945,3.562629997710563,Inf,8.59,0.014142135623730649,NA,NA,NA,NA,15.47610001786,33.35,NA
2018-07-16,34,peri,3.19696667262,none,100,9,3,24.53236111111111,28.57,2.6397907275899897,20.68,84783.84,0.52,13.64,0.12,1.68,11.33,1.13,TRUE,14:15:00,16:18:00,1924,27.316666666666666,28.1,26.12,1,0.6964733450089577,0,0.4818926212823196,1.1783659662912773,Inf,19.89,0.09899494936611705,NA,NA,NA,NA,19.87660001786,24.755000000000003,NA
2018-07-18,6,peri,1.7532666726200001,none,300,2,1,27.32125,30.71,1.9987709072978173,24.45,94422.24,0.63,12.19,0.63,0,10.93,1.4,TRUE,10:47:00,14:10:00,10159,26.78952380952381,28.78,25.09,1,0.24045327518796789,0,0.6286316843052203,0.8690849594931882,Inf,123.525,0.03535533905932537,NA,NA,NA,NA,12.27670001786,130.38,NA
2018-07-16,34,sed,13.46826667262,none,100,9,3,24.53236111111111,28.57,2.6397907275899897,20.68,84783.84,0.52,13.64,0.12,1.68,11.33,1.13,TRUE,14:15:00,16:18:00,1924,27.316666666666666,28.1,26.12,1,0.6964733450089577,0,0.4818926212823196,1.1783659662912773,Inf,NA,NA,NA,NA,NA,NA,19.87660001786,24.755000000000003,NA
2018-07-18,33,h2o,1.0132666726200001,none,0,9,3,25.059166666666666,29.17,2.3959422281931513,21.88,86604.48,0,4.72,0.68,0.77,3.27,1.52,TRUE,13:56:00,15:59:00,47030,27.41,28.44,26.38,1,0.2936726643595938,0,0,0.2936726643595938,Inf,5.529999999999999,0.028284271247461926,NA,NA,NA,NA,10.077900017860001,18.509999999999998,NA
2018-07-18,13,peri,0.9747666726199999,none,300,4,2,27.4225,31.1,2.148676450634317,24.41,94772.16,1.17,22.83,0.12,0.34,21.19,1.49,TRUE,15:26:00,17:38:00,26424,30.753846153846155,31.1,30.28,1,0.5080379633051555,0,0.4298239214999997,0.9378618848051552,Inf,24.42,2.0788939366884507,NA,NA,NA,NA,1.8611333452399998,49.84,NA
2018-07-14,5,peri,1.88056667262,none,200,2,1,23.62736111111111,28.65,3.074968187023136,19.13,81656.16,NA,NA,NA,NA,NA,NA,TRUE,13:35:00,15:39:00,NA,26.5,27.75,25.31,1,0.26579584146017093,0,0.9203356023066093,1.1861314437667803,Inf,NA,NA,NA,NA,NA,NA,3.96133334524,5.51,NA
2018-07-16,41,h2o,NA,none,0,11,4,23.491180555555555,27.84,2.7705755370198015,19.56,81185.52,0,15.94,0.71,6.44,8.79,1.56,TRUE,12:30:00,14:24:00,NA,24.23090909090909,25.31,22.99,1,0.23791901856074754,0.36656477963681605,0.44402447598608696,0.6819434945468346,1.8603628401574437,11.92,0,NA,NA,NA,NA,NA,35.105000000000004,NA
2018-07-16,41,h2o,2.63136667262,none,0,11,4,23.491180555555555,27.84,2.7705755370198015,19.56,81185.52,0,15.94,0.71,6.44,8.79,1.56,TRUE,12:30:00,14:24:00,NA,24.23090909090909,25.31,22.99,1,0.23791901856074754,0.36656477963681605,0.44402447598608696,0.6819434945468346,1.8603628401574437,11.92,0,NA,NA,NA,NA,NA,35.105000000000004,NA
2018-07-18,7,h2o,0.58616667262,none,100,2,1,26.14576388888889,29.73,2.158490660131676,23.12,90359.76000000001,0.29,9.04,1.07,0,7.68,1.32,TRUE,11:03:00,14:15:00,19276,25.79263157894737,27.67,23.94,1,0,0.36656477963681605,0.4298239214999997,0.4298239214999997,1.172572885823508,3.955,0.10606601717798238,NA,NA,NA,NA,10.43410001786,69.94,NA
2018-07-18,16,sed,6.74826667262,none,100,4,2,25.857569444444444,29.73,2.2756203324020565,22.73,89363.76,0.49,9.75,0.56,0.79,7.9,1.68,TRUE,16:28:00,18:31:00,16615,29.353846153846153,29.73,28.91,1,0.5093259562739259,0.7188264670021085,0.5102937302544938,1.0196196865284195,1.4184503956577723,NA,NA,NA,NA,NA,NA,9.863200017859999,9.239999999999998,NA
2018-07-18,41,h2o,1.70776667262,none,0,11,4,24.999375,28.95,2.394329028090175,21.83,86397.84,0.99,17.15,0,3.86,12.3,1.04,TRUE,11:43:00,14:30:00,16898,25.458823529411763,27.15,23.59,1,0,0.3380086487728414,0,0,0,9.614999999999998,0.007071067811865324,NA,NA,NA,NA,20.60030001786,32.894999999999996,NA
2018-07-16,34,h2o,3.2113666726199996,none,100,9,3,24.53236111111111,28.57,2.6397907275899897,20.68,84783.84,0.52,13.64,0.12,1.68,11.33,1.13,TRUE,14:15:00,16:18:00,1924,27.316666666666666,28.1,26.12,1,0.6964733450089577,0,0.4818926212823196,1.1783659662912773,Inf,4.865,0.0212132034355966,NA,NA,NA,NA,19.87660001786,24.755000000000003,NA
2018-07-16,5,h2o,4.737366672619999,none,200,2,1,26.192291666666666,30.97,3.076621914347967,21.62,90520.56,0,15.71,0.79,0,14.92,1.46,TRUE,17:17:00,19:22:00,1053,30.557142857142857,30.97,29.86,1,0.29113840773237365,0,0.42035688517594166,0.7114952929083154,Inf,6.385,0.007071067811865324,NA,NA,NA,NA,25.58830001786,37.095,NA
